"SeriousDlqin2yrs","RevolvingUtilizationOfUnsecuredLines","age","NumberOfTime30_59DaysPastDueNotWorse","DebtRatio","MonthlyIncome","NumberOfOpenCreditLinesAndLoans","NumberOfTimes90DaysLate","NumberRealEstateLoansOrLines","NumberOfTime60_89DaysPastDueNotWorse","NumberOfDependents"
"0",0.010409201,52,0,0.379788832463216,7.24921505711439,4,0,0,0,2
"0",0,72,1,0.147225444500962,7.81762544305337,9,0,0,0,1
"0",0.29592083,83,0,0.0840674216357536,9.01444713515213,4,0,0,0,0
"0",0.074510028,56,0,0.139665879500399,9.58079987088553,4,0,1,0,2
"0",0.289530067,24,0,0.0416785258325565,8.16080392095467,2,0,0,0,0
"0",0.038734456,73,0,0.148392965097523,8.53719187792293,8,0,2,0,1
"0",0.341002653,69,0,0.303957749865958,8.84173742860058,17,0,0,0,2
"0",0.681847504,51,1,0.478774391537802,9.23591064808771,6,0,2,0,1
"0",0,80,0,0,8.19726337141434,2,0,0,0,0
"0",0.339925536,35,0,0.376179547026187,8.5173931714189,13,0,1,0,0
"0",0.599253433,54,0,0.251260632833957,8.32627478739676,6,0,3,0,2
"0",0.062051725,72,0,0.0121237692041427,8.5173931714189,4,0,0,0,0
"0",0.343710162,46,1,0.382029828593174,8.69968140098951,15,0,1,0,2
"0",0.036939162,61,1,0.116033092954961,9.29348595306285,10,0,1,0,0
"1",0.428823256,32,0,0.425747772455702,7.60140233458373,10,0,0,0,0
"0",0.052943529,63,0,0.0102662947926909,8.33495163142245,2,0,0,0,0
"0",0.171492741,62,1,0.208949867881316,7.83439230291044,8,0,0,0,0
"0",0.17044169,38,0,0.170138551109554,8.69968140098951,23,0,0,0,1
"0",0,42,0,0.227301561197313,7.89655270164304,6,0,0,0,0
"0",0.340324769,45,0,0.504446592540026,8.5173931714189,13,0,1,0,2
"0",0.733245394,39,0,0.337967538813735,9.03610602536485,7,0,2,0,1
"0",0.002470298,60,0,1.01303553266297,7.58222919427646,14,0,2,0,0
"0",0.538303661,52,0,0.206667575181152,9.07692325853583,7,0,2,0,2
"0",0.192538308,64,0,0.00259067530093585,8.03398273468322,2,0,0,0,0
"0",0,65,0,0.245522218552882,7.82444593087762,5,0,1,0,0
"0",0.273490604,39,0,0.00638775677184677,8.04590874227078,3,0,0,0,1
"0",0.192846786,59,2,0.508770453950507,8.92279162396964,12,0,2,0,0
"0",0.319296009,58,0,0.479234765897178,8.24301946898925,6,0,1,0,0
"0",0,40,1,0,9.03312575255037,4,0,0,0,0
"0",0.052858266,53,1,1.46034200316807,6.78897174299217,11,0,3,0,0
"0",0.477037354,31,2,0.101089954679306,8.04590874227078,8,0,0,0,0
"0",0.124479253,43,0,0.260262974457017,8.32869258354557,4,0,1,0,4
"0",0.61547957,27,1,0.0985248010049678,8.68287710705717,5,0,0,0,1
"0",0,42,0,0.0321916207099725,7.91971976092457,2,0,0,0,0
"0",0.9999999,22,0,0,6.71052310945243,1,0,0,0,0
"0",0.082723246,39,0,0.214562738818522,9.55499334068759,24,0,2,0,4
"0",0.269805999,36,0,0.531535920770066,8.31409733540581,7,0,2,0,2
"0",0,48,0,0.218543119938373,8.38958706681109,17,0,1,0,0
"0",0.834604304,32,1,0.186918867116663,7.55851674304564,5,0,0,0,0
"0",0.003261338,60,1,0.46340073868877,8.00670084544037,12,0,1,0,0
"0",0.431234098,91,2,0.266096848929606,7.69666708152646,7,0,0,0,0
"0",0.003295556,62,0,0.192314852070673,8.91610353055373,15,0,2,0,0
"0",0.211870816,33,0,0.148351071707938,7.60140233458373,8,0,0,0,0
"0",0.2658005,54,1,0.388219807702337,8.9182485910357,10,0,1,0,1
"0",0.150107239,50,0,0.207080056644607,9.15915233520675,10,0,1,0,0
"0",0.061615171,79,0,0.012585923931358,9.25922576970599,9,0,0,0,0
"0",0.816340136,46,0,0.39281153559403,8.79497643168877,9,0,1,0,2
"0",0,64,0,1.27436329996109,6.90875477931522,13,0,4,0,0
"0",0.281608032,28,0,0.34678819864296,8.5173931714189,10,0,1,0,1
"0",0,64,0,0.392929033512528,10.0483668138542,17,0,8,0,0
"0",0.032499097,49,0,0.0447870777377236,9.25922576970599,4,0,0,0,0
"0",0.002758494,25,1,0.0788841491113635,8.16650031915505,6,0,0,0,0
"0",0.083474576,48,0,0.124052648936645,7.94058382710424,5,0,0,0,0
"0",0.061862112,34,0,0.328654895676815,9.07692325853583,7,0,1,0,1
"0",0.017168967,34,0,0.32106792712862,7.85166117788927,8,0,1,0,2
"0",0.062102199,62,0,0.226948483370504,7.67368812926773,10,0,0,0,0
"0",0.085487989,75,0,0.0417355694036111,8.26744895830485,5,0,0,0,0
"0",0.687934482,36,0,0.164499662749856,8.33351070898294,3,0,0,0,0
"0",0.06849429,59,0,0.799305080972032,7.35691824235602,16,0,1,0,0
"0",0.015088554,52,0,0.00202490749035563,9.19695113485717,4,0,0,0,0
"0",0.482797881,52,0,0.0991649977104445,7.93773177526011,4,0,0,0,1
"0",0.434025487,38,0,0.484226289747107,8.80492526261806,8,0,1,0,1
"0",0.008395658,66,0,0.00498173353397391,9.64329093701921,4,0,0,0,0
"0",0.017615839,86,0,0.00950808753345071,8.41205487329293,10,0,0,0,0
"0",0.473539286,42,2,0.546474497604778,8.71341765337918,14,0,2,0,2
"0",0,72,0,0.264558602837391,9.0280988119824,13,0,1,0,0
"0",0.055612084,70,0,0.00304394549367078,9.64322607566034,6,0,0,0,0
"0",0.9999999,33,0,0.105132253107913,8.7216023446742,6,0,0,0,0
"0",0.074185163,64,0,0.223493402909003,8.29429960885724,4,0,1,0,1
"0",0,59,0,0.285209071103092,9.58010921542607,6,0,1,0,1
"0",0.078385407,70,0,0.226557053082371,8.07620452723903,7,0,1,0,0
"0",0.887407506,40,0,0.44099790553431,9.15915233520675,10,0,3,1,1
"0",0.094312044,42,1,0.305714705555557,8.93379604393486,12,0,1,1,2
"0",0.005714182,58,0,0.728979234649484,7.60140233458373,10,0,2,0,1
"0",0.784162112,45,2,0.374626458885093,8.78431534990266,13,1,1,0,2
"0",1.302325581,22,0,0.101272236822878,7.09090982207998,2,0,0,0,0
"0",0.037016836,56,0,0.0032202693623619,9.13787720024247,4,0,0,0,0
"1",0.232825183,48,0,0.452677569946839,8.24433404785609,9,3,1,3,0
"0",0.519480519,45,0,0.222143436165737,7.86365126544865,4,0,0,0,2
"0",0.002307633,63,0,0.245314955938857,8.36427508499152,6,0,2,0,0
"0",0.019275624,71,1,0.335496309130288,8.72436994920837,27,0,1,0,1
"0",0,75,0,0.0928097116924829,9.15915233520675,14,0,1,0,0
"0",0.373368863,66,0,0.285971153163732,8.95557714628151,11,1,2,0,0
"0",0.001411731,61,0,0.209015181470769,9.19532825185568,13,0,1,0,0
"0",0.128662152,47,0,0.235639143210852,8.74049672993181,5,0,1,0,0
"0",0.000642811,60,0,0.371631276208413,8.63070043220983,5,0,2,0,0
"0",0.454344679,63,0,0.176413120476924,9.22867132866091,9,0,2,0,0
"0",0.171525253,67,0,0.409427930412239,9.59499034037043,23,0,5,0,1
"0",0.076423234,49,0,0.368410337846144,8.70896990698095,7,0,1,0,2
"0",0.637055662,48,3,0.210945153258454,8.68084148294457,6,0,0,0,2
"0",0.024457642,59,0,0.236643640057838,8.764209507142,8,0,2,0,0
"0",0.297682318,56,0,0.2750365849822,8.90937040519747,12,0,3,0,0
"0",0.521718105,57,0,0.435145553436325,8.22977775008189,12,0,1,1,1
"0",0.029636567,67,0,0.499104512944994,8.39185670010494,9,0,1,0,0
"0",0.034348139,82,0,0.00578209144426487,8.5173931714189,4,0,0,0,0
"0",0.139096165,44,0,0.444916506190093,8.29429960885724,12,0,1,0,1
"0",0.444731344,63,0,0.520353450327284,8.25426877009018,17,0,2,0,1
"0",0.375676047,46,0,0.304161123960131,9.50121733532448,9,0,2,0,1
"0",0.433559587,51,0,0.231078651368975,10.0858091093301,13,0,2,0,2
"0",0.113745413,47,0,0.369430675181688,8.5173931714189,6,0,1,0,0
"0",0.040940038,63,0,0.144307172799651,9.14141892650976,15,0,1,0,0
"0",0.05752001,53,0,0.0044204961941127,9.46234345197094,6,0,0,0,2
"0",0.603396286,54,0,0.157726243303206,8.31090675716845,4,0,0,0,1
"0",0.033237462,64,0,0.0481211718725498,9.25598272985488,7,0,0,0,2
"0",0.797799405,43,0,0.310190953654919,8.21635833238616,7,0,0,0,0
"0",0.977068195,45,0,0.0628651593483468,8.81966534934065,3,0,0,0,2
"0",0.197665627,58,0,0.557620166005916,8.47657950853094,14,0,4,0,1
"0",0.555725834,34,1,0.407196248819049,7.82444593087762,10,0,1,0,0
"0",0.167131305,45,0,0.539702859619166,9.10086027135736,21,0,2,0,2
"0",0,23,0,0,6.76272950693188,2,0,0,0,0
"0",0.052727958,43,0,0.28430574381363,9.6046771222965,7,0,2,0,4
"1",0.857544535,56,0,0.796133482501594,9.0146903849709,14,0,3,0,2
"0",1.048506959,32,1,0.2218229436957,8.5173931714189,6,0,0,0,2
"0",0.00908221,49,0,0.283212187634643,8.53719187792293,14,0,1,0,0
"0",0.001673435,60,0,0.000190439865177756,9.25922576970599,10,0,0,0,0
"0",0.177641118,48,0,0.426259808496536,8.62766064444221,10,0,2,0,0
"1",0.75443713,59,0,0.245371463463342,8.52971447196991,6,0,1,0,0
"0",0.00478687,52,0,0.168056625566437,7.70706265537047,7,0,0,0,1
"0",0.974008664,41,1,0.194394984591199,8.27842825919907,8,0,0,0,0
"0",0.9999999,46,0,0.594171755091719,7.90322680873073,6,0,1,0,0
"0",0,43,0,0.291092900707987,8.62353322718756,7,0,1,0,1
"0",0.236619251,44,1,0.195062584088369,9.44517531187998,8,0,1,0,1
"0",0.711791779,44,0,0.352868659018331,8.29429960885724,6,0,1,0,1
"0",0.072500891,63,0,0.538205361531248,8.52872642722991,17,0,3,0,1
"0",0.435294387,36,0,0.183183828264369,9.04793908261736,9,0,0,0,0
"1",0.056984456,75,1,0.270171556555077,8.65886634973238,14,0,1,0,0
"0",0.294609719,41,0,0.518710981057747,8.70582811026678,22,0,2,0,0
"0",0.032495392,53,0,0.236983958277764,9.68040649926887,16,0,5,0,0
"0",0.476252375,42,3,0.379489622020693,8.95686647085414,14,0,2,0,2
"0",0.553889222,31,0,0.0777986892850145,7.97831096986772,4,0,0,0,1
"0",0.263929076,48,0,0.341000642183994,8.41205487329293,9,0,2,0,4
"0",0.36235714,49,0,0.715207597815342,9.24965723435313,15,0,1,0,3
"0",0.030455001,52,0,0.21200255626167,8.55967780302239,7,0,1,0,2
"0",0.636114476,45,0,0.419181898654499,9.05858681674865,14,0,1,0,3
"0",0.653580666,41,0,0.399078728529191,9.21044036697652,18,0,2,0,0
"1",0.9999999,49,0,0.690385701183083,7.9728107841214,6,0,2,0,0
"0",0.400666543,33,0,0.0936996399446078,8.83811659764782,7,0,0,0,0
"0",0.023772706,90,0,0.00944189171890463,8.18423477409482,2,0,0,0,1
"0",0.9999999,43,1,0.561185914641095,7.64539769942863,2,0,1,0,2
"0",0.031037478,84,0,0.0106687529242409,8.29629711264251,8,0,0,0,0
"0",0.103391748,47,0,0.292609214377608,8.34307787116938,5,0,1,0,1
"0",0,86,1,0.0443515002403865,7.1708884785125,3,0,0,0,0
"1",0.990067329,39,3,0.128954165585486,9.23376388691977,5,2,0,3,2
"0",0.165165825,63,1,0.0201227309594958,8.00670084544037,8,0,0,0,0
"0",0.00642009,33,0,0.503290084371648,8.73777346032728,12,0,2,0,1
"0",0.195006164,50,0,0.283005264213158,8.69968140098951,25,0,1,0,0
"0",0.012019991,71,1,0.0790997958872908,9.60055646932161,14,0,1,0,1
"1",0.9999999,28,0,0.163610686813813,8.30102525383845,1,2,0,0,0
"0",0.002017108,51,0,0.15767268912176,9.21044036697652,10,0,1,0,2
"1",0.857349322,36,1,0.574370154120863,7.63819824428578,9,0,0,0,2
"0",0.523244671,33,0,0.223103558514508,8.5173931714189,8,0,0,0,0
"0",0.100302065,67,0,0.205078793687373,9.0280988119824,9,1,1,0,1
"0",0.496134419,47,1,0.622809262581963,8.1318247850072,11,1,1,2,2
"0",0.062618408,62,0,0.187549100182173,8.91476052739726,7,0,1,0,0
"1",0,39,2,0.0464983809917747,7.650168700845,4,2,0,0,0
"0",0.161412731,59,0,0.304893580991413,8.61268517287546,9,0,1,0,1
"0",0.9999999,46,0,0.185478382937578,10.463131911492,9,0,1,0,2
"0",0,55,0,0,8.29454951514368,9,0,0,0,1
"0",0.961388726,33,2,0.207438307880161,8.62980733578537,8,0,0,1,1
"0",0.000557359,47,1,0.312859263224934,8.98732181285012,12,0,1,0,2
"0",0.9999999,23,0,0.215997529611972,7.37838371299671,1,0,0,0,0
"0",0.822532815,47,0,0.293965274977726,9.11415981350221,8,0,1,0,2
"0",1.168665068,58,2,0.546520827685302,8.43402895015547,10,0,1,0,0
"0",0.962006332,36,1,0.390439853532643,8.29429960885724,8,0,1,0,0
"0",0.155012545,49,0,0.278856452993563,8.46019946989612,6,0,1,0,0
"1",0.684422078,36,0,1.20370028759662,7.00397413672268,16,0,1,0,2
"0",0.346878753,54,1,0.324906882133455,8.20658361432075,7,0,1,0,0
"0",0.185866365,62,0,0.152269211546762,8.39117635083275,17,0,0,0,1
"0",0.075398558,49,0,0.171170723359171,8.61268517287546,10,0,0,0,0
"0",0.067597296,77,0,0.00475015114712146,9.25922576970599,4,0,0,0,0
"0",0.769956252,57,0,0.636605914891941,7.60140233458373,3,0,1,0,0
"0",0.027945608,67,0,0.259282597930083,8.79860565085442,15,0,1,0,0
"0",0.028535889,63,0,0.417079012870462,10.2903812750589,10,0,4,0,0
"0",0.190384128,73,0,0.600192061571631,8.52654928634026,11,0,1,0,0
"0",0.120716207,53,0,0.35841844785208,8.84419212624497,7,0,2,0,3
"0",0.095696993,50,1,0.8360814479609,7.37838371299671,15,0,1,0,0
"0",0,44,0,0.20400926323761,9.29660980712836,4,0,1,0,2
"0",0.159705599,48,0,0.235068960909665,8.22977775008189,7,0,2,0,0
"0",0,55,0,0.385427860570808,9.24965723435313,8,0,3,0,0
"0",0.197288765,65,0,0.564159619934534,7.77653502818524,9,0,1,0,0
"0",0,28,0,0.0746255660360373,8.29429960885724,3,0,0,0,0
"0",0.026054108,31,0,0.10668414217762,8.57262789830434,5,0,0,0,3
"0",0.256148413,28,0,0.128457051780906,8.11192806331074,8,0,0,0,0
"0",0.292135583,58,0,0.183045333137987,8.48342956126343,15,0,0,0,0
"0",0.747100545,30,0,0.285752190677327,8.16080392095467,14,0,1,0,0
"0",0.016247061,71,0,0.223086423282435,8.16080392095467,11,0,2,0,0
"0",0.039753062,61,0,0.0818901121705276,8.80327398250104,7,0,2,0,0
"0",0,67,0,0.20201307906199,9.10509096125709,11,0,1,0,0
"0",0.002914119,39,0,0.107649040186791,9.2098402469345,12,0,0,0,1
"0",0.035738708,70,0,0.307068119608149,7.78364059622125,29,0,0,0,0
"0",0.435129741,25,0,0.172544474848994,7.82444593087762,2,0,0,0,0
"0",0.001688686,62,0,0.358561287972603,8.64241515616962,6,0,1,0,1
"0",0.004112397,55,0,0.382277856909233,8.49719454490955,20,1,1,0,0
"0",0,45,0,0.227374024629886,8.92279162396964,6,0,1,0,0
"0",0.900010203,32,0,0.159064694541452,7.60140233458373,4,0,0,0,2
"0",0.9999999,26,0,0.155657632945691,7.64204440287326,3,0,0,0,0
"0",0.393783635,61,0,0.226812372152943,9.8284945734947,16,0,0,0,0
"0",0.968151842,35,2,0.204335231386581,7.82444593087762,10,0,0,0,0
"0",0.636553577,42,0,0.394694558080532,8.8538082749772,10,2,1,0,1
"0",0.576503693,54,3,0.187927133649958,8.72696777499149,10,0,0,0,0
"0",0.965606879,63,0,0.441928432130148,8.4071550862073,9,0,1,0,0
"0",0.535017613,51,0,0.20359288280175,9.06727798913434,9,0,1,0,3
"0",0.107952092,52,0,0.097337052491191,9.0280988119824,7,0,1,0,0
"0",0.04394304,51,0,0.297365771969894,8.22977775008189,9,0,1,0,0
"0",0.074605897,45,1,0.129740469521893,9.30574145673943,9,0,2,0,1
"0",0.082237023,43,0,0.2041848543846,9.30574145673943,6,0,1,0,3
"0",0.001075571,61,0,0.268867992381747,9.06704720214971,14,0,2,0,3
"0",0.000281498,56,1,1.30588592709746,8.41205487329293,14,0,7,0,0
"0",0.052606097,50,0,0.376995840341647,8.41205487329293,16,0,1,0,0
"0",0,56,0,0.376171646307398,7.52779398772144,7,0,1,0,2
"0",0.110179077,79,0,0.267041755621674,8.55660619377307,13,0,1,0,0
"0",0.449910018,62,0,0.410165065318895,7.9728107841214,6,0,1,0,2
"0",0.290914618,74,0,0.418067484853338,8.63958779962984,21,0,1,0,2
"0",0.010486734,78,0,0.0197655913162385,10.2036291813376,11,0,0,0,0
"0",0.353805316,32,0,0.420923042907868,8.89809234557915,10,0,2,0,1
"1",0.460823963,50,1,0.12322716280025,9.26709870579479,10,0,1,0,1
"0",0.048809465,77,0,0.199501515055218,8.85395110151461,9,0,0,0,0
"0",0.249169435,44,2,0.762657443643445,8.35490952835879,13,3,1,0,2
"0",0.213002974,57,0,0.325072356343009,9.90353755128617,10,0,1,0,2
"0",0.053968538,43,0,0.164252703842047,9.29044461621784,12,0,2,0,0
"1",0.9999999,48,2,0.19828083811755,9.14920937197195,3,4,1,0,3
"0",0.016973238,66,0,0.0122601957135721,8.72599438101457,9,0,0,0,0
"0",0.104005581,31,0,0.100188193833957,8.5173931714189,11,0,0,0,0
"0",0.9999999,50,0,0.112281595335301,8.3742461820963,2,0,1,0,2
"0",0.296007305,35,0,0.444921796622198,8.21446516075919,10,0,1,0,0
"0",0.176184451,45,0,0.349115102006845,9.89262880920125,15,0,7,0,2
"0",0.675891694,28,1,0.144004237191146,8.68287710705717,7,0,0,0,2
"0",0.022999425,52,0,0.00264330239603985,9.23024103368252,3,0,0,0,0
"0",0.033664082,51,0,0.641731783455004,9.43356392009056,11,0,5,0,0
"0",0.096086434,65,0,0.173759589201669,9.15915233520675,21,0,1,0,0
"0",0.037836973,37,0,0.166310466478453,8.00670084544037,6,0,0,0,0
"0",0.554636662,53,0,0.216053654085275,10.5966597327836,14,0,2,0,3
"0",0.9999999,55,0,0,8.31898612539206,0,0,0,0,1
"0",0.016825598,75,0,0.124191247581373,9.03800874921158,10,0,1,1,0
"1",0.624881136,82,0,0.237311831918913,8.95557714628151,15,0,0,0,1
"0",0.001846626,51,0,0.665413844715313,7.7341213033283,9,0,1,0,1
"0",0.051876856,62,0,0.190715789765791,9.64865981695529,11,0,1,0,1
"0",0.0190807,45,0,0.374232367847128,9.11426990322545,6,0,1,0,2
"0",0.727456168,61,0,0.488849185950834,8.59433940059289,12,0,1,0,1
"0",0.463771421,73,0,0.742973737964517,8.0013550258267,16,0,1,0,0
"0",0.678455932,49,0,0.531085898090498,9.38857023586688,14,0,5,0,2
"0",0.9999999,47,1,0.114768944064818,8.61268517287546,2,2,0,1,1
"0",0.085831466,54,0,0.240258672459516,7.73805229768932,7,0,0,0,0
"0",0.405956536,50,0,0.460241559920254,9.6678285081515,33,0,5,0,2
"0",0,38,0,0.123708077212052,8.84188198949711,3,0,1,0,2
"0",0,89,0,0,7.37838371299671,3,0,0,0,0
"0",0.206702276,41,0,0.26786864598729,9.0280988119824,6,0,1,0,2
"1",0.044740735,31,0,0.34448792781696,8.55660619377307,11,0,1,0,1
"0",0.060285147,42,0,0.18087620611104,9.25922576970599,20,0,1,0,0
"1",1.623069936,52,4,0.0122802669181046,11.1493841441856,17,1,0,2,1
"1",0.560429546,35,0,0.598069037433028,8.55082137239622,6,0,2,0,2
"0",0.043718251,48,0,0.00425702400181706,8.92279162396964,1,0,0,0,0
"0",0.230017539,54,0,0.257714537375351,9.69689379476645,19,0,2,0,1
"0",0.443001086,59,0,0.491236147975415,9.55201334699657,10,0,3,0,0
"0",0.594325289,65,0,0.224308445361606,9.69898173460629,18,0,1,0,0
"0",0.003419228,56,0,0.191708542529408,8.12946976478423,8,0,1,0,3
"0",0.489310214,58,0,0.3602441146642,7.86365126544865,7,0,0,0,0
"0",0.005772465,47,0,0.298172412919053,9.2750038853019,6,0,2,0,4
"1",0.411958767,46,0,0.635582618605958,8.34307787116938,29,0,1,0,0
"0",0.000437473,53,0,0.22253560575275,9.74753525076224,5,0,1,0,1
"0",0,49,1,0.204197858520757,7.49609734517596,8,0,0,0,0
"0",0.012573907,48,0,0.105340517357862,9.21044036697652,14,0,2,0,0
"0",0.291374524,29,0,0.157525412719384,8.349011198176,8,0,0,0,1
"0",0.363825544,42,1,0.0957039977024212,9.10509096125709,15,0,0,0,0
"0",0.416887775,78,0,0.67146331615635,6.88653164253051,7,0,0,0,0
"0",0.598322383,49,1,0.340956082713367,8.92718138825199,6,0,2,0,0
"0",0.497818422,37,0,0.24840302915733,9.39274525863144,9,0,2,0,4
"0",0.00407332,54,1,0.219657108730228,7.81237820598861,12,0,1,0,3
"0",0.109104062,51,0,0.301975803605211,9.23630047364571,8,0,2,0,1
"0",0,52,2,0.463282432522557,8.5173931714189,12,0,2,0,2
"0",0.857899071,53,1,0.219988746546711,8.84231554684186,8,0,1,0,1
"0",0.745823566,53,0,0.500461217385383,8.25842246245888,9,0,3,0,0
"0",0.007691382,61,0,0.225590351455819,9.39274525863144,11,0,0,0,0
"0",0.072205375,59,0,0.580855133917368,8.07121853996986,4,0,1,0,0
"0",0.380769509,55,2,0.558729858472924,8.5173931714189,9,0,2,0,0
"1",0.245307339,33,0,0.861206290477535,7.86365126544865,16,0,1,0,2
"0",0.008309274,38,0,0.343027799033096,8.79527937019457,6,0,1,0,3
"0",0.093861122,47,0,0.299544964035712,9.02099420024526,7,0,2,0,3
"0",0,71,0,0.101904538241508,8.28677323113125,3,0,0,0,0
"0",0.277881238,57,1,0.1700463698476,11.9306879823703,31,0,13,0,0
"0",0.041997104,30,0,0.273629526307137,8.40312823512826,3,0,1,0,0
"1",0.965544826,34,0,0.268757883195906,8.5173931714189,6,0,0,0,3
"0",0.163097961,79,0,0.25180551501141,8.97676762517143,12,0,1,0,0
"0",0.663167104,30,2,0.313936164079463,8.39321601159653,8,0,1,0,1
"0",0,81,0,0.0600613789896764,8.45553053102413,13,0,0,0,0
"0",0.079998015,71,0,0.148793661162227,8.78737298873188,5,0,1,0,0
"0",0.023044319,82,0,0.152880363602861,8.65504025810836,5,0,0,0,0
"0",0.189798576,44,1,0.28410102539977,9.21044036697652,7,0,2,0,5
"0",0.068072222,58,0,0.44543483234926,7.61035761831284,13,0,0,0,1
"0",0.110050399,58,0,0.0194364975337595,8.74305305022468,3,0,0,0,0
"0",0.181054055,60,0,0.33602913418011,8.72046051272565,13,0,3,0,0
"0",0.378417867,60,0,0.433262384368881,8.2602342916073,9,0,2,0,0
"0",0.201836377,49,0,0.702528912662765,7.7553388128465,23,0,1,0,0
"0",0.525475906,57,1,0.187056436206192,9.29201252062021,6,0,1,0,4
"0",0.020495907,64,0,0.108086660047186,9.90353755128617,15,0,2,0,0
"0",0.530664685,49,0,0.074642232554072,8.86559399890272,13,0,0,0,1
"0",0.065080347,61,0,0.0361063020597144,8.606485298895,30,1,0,0,0
"0",0.404756803,32,0,0.102958197200137,8.35490952835879,6,0,0,0,0
"0",0.000138611,41,0,0.188223631898767,9.0280988119824,9,0,1,0,1
"0",0.471787058,43,0,0.671876068517632,8.13768818497761,9,0,2,0,1
"0",0.222187229,28,0,0.0188430876734799,8.39298958795693,3,0,0,0,0
"0",0.041931909,35,0,0.18906694459315,9.06739336265625,11,0,1,0,0
"0",0.293800954,24,0,0.531559249901169,6.71052310945243,3,0,0,0,0
"0",0.036632112,44,0,0.311670256746887,8.98732181285012,7,0,2,0,1
"0",0.047315919,47,0,0.198960679763797,9.73311432925802,8,0,3,0,3
"0",0.230708993,35,1,0.188604753605915,8.43402895015547,5,0,0,0,4
"0",0.882058971,48,8,0.441380429853816,9.17315758084847,15,0,10,0,1
"0",0.612216949,74,0,0.425152298676422,8.00670084544037,16,0,0,0,0
"1",0.888475137,53,6,0.26485743086674,9.30574145673943,13,0,1,1,0
"0",0.078538223,67,0,0.242410410798718,8.96622851422578,9,0,2,0,3
"0",0.063565482,32,0,0.394707575448593,8.64839687703158,8,0,1,0,2
"0",0.037880125,29,1,0.229300961098258,8.41205487329293,10,0,0,0,0
"0",0,49,0,0.102049669249607,9.7981825908907,14,0,1,0,0
"0",0.036049099,56,0,0.0462620110818531,8.72696777499149,8,0,0,0,0
"0",0.9999999,42,0,0.0669228844078625,8.26898820950666,1,0,0,0,3
"0",0.157965756,63,0,0.201050719243966,8.61268517287546,12,0,0,0,0
"0",0.076054402,51,0,1.19218590120891,6.62140565176413,13,0,1,0,2
"0",0.98076077,34,0,0.331074459800175,8.26898820950666,6,0,0,0,1
"0",0.9999999,53,0,0.377301555000363,8.26898820950666,7,0,1,0,0
"0",0.9999999,50,0,0.344948791759814,8.5173931714189,4,0,0,0,3
"0",0.000518108,29,0,0.26073477757454,8.94910546953925,8,0,1,0,2
"0",0.143764844,58,0,0.730169173972652,8.10198073185319,11,0,3,0,0
"0",0.853326368,63,0,0.463697520597629,8.73294952429643,7,0,2,0,0
"0",0.00679864,50,0,0.0931718880143196,8.69968140098951,2,0,0,0,0
"0",0,69,0,0.487182702222155,8.10288913464087,12,0,2,0,0
"0",0.024322613,63,0,0.324410307441257,9.57038961655386,11,0,4,0,0
"0",0.002894262,53,0,0.137824833477553,8.52813313145457,7,0,0,0,1
"0",0.354409257,73,0,0.43917856360598,8.03008409426756,6,0,1,0,2
"0",0.057174228,48,0,0.37094969771494,8.5173931714189,7,0,1,0,0
"0",0.04479776,55,0,0.190742394310873,8.57206009285708,6,0,1,0,0
"0",0.011771092,64,0,0.235362448410191,7.19593722647557,3,0,0,0,0
"0",0.108283334,86,0,0.150064085635557,8.88889466937159,7,0,1,0,1
"0",0.087545947,47,0,0.124054130285548,9.32821229257107,4,0,1,0,0
"0",0.9999999,29,2,0.0979870719113356,7.60140233458373,3,0,0,0,0
"0",0.039566796,60,0,0.504387267157505,7.55013534248843,12,0,1,0,1
"0",0,35,0,0.282129073552342,8.77971129020447,7,0,1,0,2
"0",0.018059616,43,1,0.509144547749162,8.5173931714189,21,1,3,0,2
"0",0.186200115,44,1,0.443649590328802,9.62911649414402,29,0,4,0,3
"0",0.828997315,24,0,0.108744107349709,8.11192806331074,6,0,0,0,0
"0",0.920561602,40,1,0.459656700801889,8.61268517287546,9,0,1,0,1
"0",0.038398405,53,0,0.405498437552732,9.21044036697652,11,0,1,0,1
"0",0.355662566,47,0,0.242540316651723,9.28952116985062,27,0,2,0,1
"0",0.742965195,31,0,0.361607081725959,7.71646080017636,9,0,0,0,4
"0",0.271799514,45,1,0.355449346100434,8.98732181285012,8,0,2,0,1
"0",0.017224695,70,0,0.00126209522265673,8.46611040118692,6,0,0,0,0
"0",0.416275411,73,1,0.579566169581497,8.85023096558882,24,0,4,0,0
"0",0.254018298,40,1,0.230276618394028,8.5173931714189,9,0,0,1,2
"0",0.0159996,78,0,0.00474947436933553,8.34307787116938,4,0,0,0,0
"0",0.019600626,59,0,0.33686938988827,8.82951909478078,6,0,1,0,0
"1",0.953074905,37,0,0.669248984449726,7.00397413672268,2,0,0,1,0
"0",0.024682148,50,0,0.427423950930009,8.77971129020447,8,0,2,0,0
"0",0.687758892,57,0,0.221375617439683,8.69968140098951,10,0,1,0,1
"1",0.877076412,51,0,0.0781882091536513,8.16876982367527,3,3,0,0,0
"0",0.055703245,68,0,0.0783177167317718,9.27491014262548,12,0,1,0,0
"0",0,39,0,0.326461853072061,9.09616332691378,11,0,4,0,3
"0",0.357832108,56,0,0.816662682634185,7.66199755890189,8,0,1,0,2
"0",0.28584895,49,0,0.384615100861051,9.42076335888101,16,0,3,0,0
"0",0.184240788,39,0,0.276747783147731,9.26188863385676,4,0,2,0,2
